TimeStep,Iteration,Time,T_Node_0,T_Node_1,T_Node_2,T_Node_3,T_Node_4,T_Node_5,T_Node_6,T_Node_7,T_Node_8,T_Node_9,T_Node_10,T_Node_11,T_Node_12,T_Node_13,T_Node_14,T_Node_15,T_Node_16,T_Node_17,T_Node_18,T_Node_19
7332,0,383.98731428571426,324.93178973175645,324.7957622915831,324.6609654737375,324.52823004400346,324.39837486853094,324.27220182528515,324.1504908002932,324.033994801324,323.9234352213829,323.819497283879,323.7228257005486,323.6340205721615,323.5536335607172,323.4821643602495,323.4200574915057,323.3676994436712,323.32541618397545,323.29347105347097,323.2720630645357,323.2613256127491
7333,0,384.03968571428567,324.9318421779206,324.7959193489205,324.6612262178795,324.52859291179686,324.3988376664296,324.2727617416889,324.1511444217878,324.0347381327517,323.9242637096427,323.82040584533206,323.72380875187474,323.6350720644886,323.5547470168181,323.4833329145774,323.42127393281635,323.36895625995874,323.3267056094286,323.2947851171406,323.2733936403898,323.2626644707784
7334,0,384.09205714285713,324.93189458385274,324.796076285745,324.66148676190335,324.52895550103227,324.3993001089807,324.2733212280821,324.1517975412007,324.03548089306855,323.92509156123765,323.8213137084541,323.724791047481,323.6361227483477,323.5558596166786,323.4845005701726,323.42248943845345,323.37021210941936,323.3279940428886,323.2960981697996,323.27472319248665,323.2640022986565
7335,0,384.14442857142853,324.93194694958356,324.7962331021488,324.661747105962,324.52931781192274,324.39976219645615,324.273880284794,324.1524501589163,324.03622308271196,323.92591877665564,323.82222087378045,323.72577258794684,323.63717262435887,323.5569713609558,323.485667327725,323.42370400913535,323.37146699279543,323.3292814851173,323.2974102122246,323.2760517216126,323.26533909717483
7336,0,384.1968,324.93199927514377,324.7963897982238,324.66200725020826,324.529679844681,324.4002239291275,324.27443891215336,324.15310227531864,324.036964702119,323.9267453563841,323.82312734184603,323.72675337385135,323.6382216931419,323.55808225030614,323.48683318792393,323.42491764557974,323.37272091082883,323.33056793687604,323.2987212451914,323.2773792285535,323.266674867124
7337,0,384.2491714285714,324.932051560564,324.796546374062,324.66226719479494,324.53004159951985,324.4006853072662,324.2749971104888,324.1537538907916,324.03770575172655,323.9275713009102,323.82403311318524,323.7277334057731,323.63926995531585,323.5591922853856,323.48799815145804,323.426130348504,323.3739738642608,323.3318533989255,323.3000312694755,323.2787057140945,323.2680096092942
7338,0,384.30154285714286,324.932103805875,324.7967028297552,324.6625269398745,324.53040307665174,324.4011463311434,324.27555488012865,324.15440500571873,324.03844623197097,323.9283966107206,323.8249381883322,323.7287126842904,323.6403174114996,323.56030146684975,323.4891622190156,323.42734211862467,323.375225853832,323.3331378720257,323.30134028585155,323.28003117902017,323.26934332447496
7339,0,384.35391428571427,324.9321560111073,324.79685916539523,324.66278648559955,324.530764276289,324.40160700103024,324.276112221401,324.15505562048327,324.03918614328836,323.92922128630164,323.8258425678207,323.72969120998084,323.64136406231137,323.56140979535354,323.4903253912843,323.42855295665794,323.37647688028255,323.3344213569362,323.30264829509383,323.28135562411455,323.2706760134553
7340,0,384.4062857142857,324.9322081762916,324.7970153810737,324.66304583212246,324.53112519864385,324.4020673171974,324.2766691346336,324.15570573546813,324.0399254861146,323.9300453281394,323.8267462521839,323.73066898342177,323.642409908369,323.5625172715514,323.49148766895127,323.4297628633194,323.37772694435205,323.33570385441595,323.3039552979759,323.28267905016105,323.27200767702334
7341,0,384.45865714285713,324.93226030145837,324.79717147688245,324.6633049795954,324.5314858439284,324.4025272799155,324.2772256201542,324.15635535105594,324.0406642608851,323.9308687367194,323.82764924195465,323.7316460051901,323.6434549502898,323.56362389609757,323.4926490527032,323.43097183932406,323.3789760467795,323.3369853652233,323.30526129527067,323.2840014579425,323.27333831596695
7342,0,384.51102857142854,324.9323123866382,324.79732745291295,324.66356392817056,324.53184621235437,324.40298688945495,324.27778167829,324.1570044676292,324.04140246803485,323.931691512527,323.8285515376655,323.7326222758622,323.6444991886906,323.5647296696454,323.4938095432262,323.4321798853864,323.38022418830326,323.33826589011596,323.3065662877507,323.285322848241,323.27466793107317
7343,0,384.5634,324.93236443186174,324.79748330925673,324.6638226779999,324.5322063041335,324.4034461460859,324.2783373093682,324.1576530855698,324.04214010799876,323.93251365604704,323.8294531398484,323.733597796014,323.6455426241878,323.56583459284786,323.49496914120584,323.4333870022204,323.3814713696613,323.3395454298512,323.3078702761876,323.28664322183823,323.27599652312864
7344,0,384.6157714285714,324.93241643715936,324.79763904600514,324.6640812292354,324.5325661194774,324.4039050500784,324.2788925137156,324.1583012052597,324.04287718121134,323.9333351677641,323.830354049035,323.7345725662211,323.6465852573973,323.5669386663575,323.4961278473273,323.43459319053943,323.3827175915909,323.34082398518564,323.3091732613526,323.2879625795151,323.2773240929191
7345,0,384.6681428571428,324.93246840256154,324.79779466324965,324.6643395820289,324.5329256585974,324.40436360170213,324.2794472916588,324.15894882708034,324.0436136881066,323.9341560481622,323.83125426575657,323.7355465870587,323.64762708893454,323.56804189082635,323.4972856622749,323.43579845105637,323.3839628548287,323.34210155687526,323.3104752440164,323.28928092205217,323.27865064123
7346,0,384.7205142857143,324.9325203280988,324.79795016108153,324.664597736532,324.5332849217047,324.4048218012267,324.28000164352414,324.1595959514129,324.0443496291183,323.93497629772514,323.832153790544,323.73651985910135,323.64866811941454,323.56914426690594,323.4984425867329,323.4370027844836,323.385207160111,323.3433781456755,323.3117762249491,323.2905982502291,323.2799761688459
7347,0,384.7728857142857,324.9325722138016,324.79810553959203,324.66485569289625,324.53364390901044,324.4052796489215,324.2805555696377,324.1602425786383,324.04508500468006,323.9357959169364,323.83305262392764,323.7374923829233,323.64970834945177,323.57024579524716,323.49959862138473,323.43820619153274,323.38645050817325,323.3446537523413,323.31307620492,323.2919145648251,323.2813006765511
7348,0,384.82525714285714,324.93262405970034,324.7982607988723,324.66511345127316,324.53400262072546,324.40573714505564,324.28110907032544,324.1608887091372,324.0458198152249,323.936614906279,323.83395076643757,323.7384641590982,323.65074777966026,323.5713464765006,323.5007537669133,323.4394086729151,323.3876928997506,323.34592837762693,323.314375184698,323.2932298666189,323.282624165129
7349,0,384.87762857142855,324.93267586582544,324.79841593901347,324.66537101181405,324.53436105706055,324.4061942898981,324.28166214591283,324.16153434328993,324.0465540611857,323.93743326623553,323.8348482186034,323.7394351881996,323.65178641065353,323.5724463113163,323.5019080240012,323.44061022934125,323.3889343355775,323.34720202228607,323.3156731650514,323.2945441563885,323.28394663536244
7350,0,384.93,324.93272763220716,324.7985709601066,324.66562837467006,324.5347192182263,324.40665108371763,324.2822147967253,324.1621794814765,324.04728774299485,323.93825099728843,323.8357449809543,323.7404054708003,323.65282424304473,323.57354530034377,323.5030613933302,323.4418108615215,323.3901748163879,323.3484746870719,323.3169701467479,323.29585743491117,323.28526808803383
7351,0,384.9823714285714,324.932779358876,324.7987258622426,324.6658855399925,324.53507710443307,324.4071075267828,324.28276702308796,324.16282412407674,324.0480208610845,323.9390680999196,323.8366410540191,323.7413750074728,323.65386127744654,323.57464344423204,323.5042138755818,323.44301057016537,323.39141434291514,323.34974637273706,323.31826613055455,323.29716970296386,323.2865885239248
