Index,Temperature
328,18.416885121791
329,18.245981894987
330,18.053016861829
331,17.837374804028
332,17.598396728112
333,17.335387313920
334,17.047623580525
335,16.734364876049
336,16.394864288704
337,16.028381560192
338,15.634197558045
339,15.211630329369
340,14.760052713490
341,14.278911434372
342,13.767747524920
343,13.226217854574
344,12.654117440190
345,12.051402120327
346,11.418211068549
347,10.754888517477
348,10.062003969083
349,9.340370086638
350,8.591057409318
351,7.815405012076
352,7.015026260564
353,6.191808891828
354,5.347908791283
355,4.485737035780
356,3.607940026585
357,2.717372833694
358,1.817066196972
359,0.910187957628
360,21.230047770120
361,21.219473813850
362,21.187710680815
363,21.134634812360
364,21.060041065645
365,20.963643924806
366,20.845079253997
367,20.703906649442
368,20.539612463400
369,20.351613588146
370,20.139262102360
371,19.901850895241
372,19.638620394596
373,19.348766533345
374,19.031450093323
375,18.685807564823
376,18.310963653548
377,17.906045552020
378,17.470199068276
379,17.002606669076
380,16.502507446095
381,15.969218950187
382,15.402160759646
383,14.800879553138
384,14.165075347351
385,13.494628435507
386,12.789626429765
387,12.050390674175
388,11.277501163806
389,10.471818990465
390,9.634505248939
391,8.767035293635
392,7.871207247930
393,6.949143749768
394,6.003286075894
395,5.036380026744
396,4.051453270158
397,3.051784221530
398,2.040862958791
399,1.022345102587
400,23.436154108386
401,23.424675000479
402,23.390191229553
403,23.332563682228
404,23.251561273022
405,23.146862132334
406,23.018055335155
407,22.864643236010
408,22.686044494223
409,22.481597891837
410,22.250567064223
411,21.992146279978
412,21.705467421688
413,21.389608331542
414,21.043602694599
415,20.666451636373
416,20.257137208646
417,19.814637926064
418,19.337946493964
419,18.826089832564
420,18.278151451627
421,17.693296160636
422,17.070797010338
423,16.410064250981
424,15.710675960568
425,14.972409844588
426,14.195275540828
427,13.379546585652
428,12.525791021499
429,11.634899462475
430,10.708109302338
431,9.747023665596
432,8.753623687753
433,7.730272783421
434,6.679711735780
435,5.605043725145
436,4.509708805774
437,3.397447823478
438,2.272256314076
439,1.138329493928
440,25.665218662465
441,25.652880850128
442,25.615815554688
443,25.553867413976
444,25.466778211881
445,25.354187996354
446,25.215636718278
447,25.050566465221
448,24.858324385643
449,24.638166420756
450,24.389261982719
451,24.110699738760
452,23.801494680635
453,23.460596676536
454,23.086900717156
455,22.679259077423
456,22.236495618599
457,21.757422449626
458,21.240859148952
459,20.685654715588
460,20.090712367212
461,19.455017230391
462,18.777666870090
463,18.057904479882
464,17.295154399351
465,16.489059441447
466,15.639519303305
467,14.746729106108
468,13.811216874064
469,12.833878535599
470,11.816008832342
471,10.759326378659
472,9.665991054065
473,8.538611960384
474,7.380244358660
475,6.194374332282
476,4.984890404313
477,3.756041952534
478,2.512384980106
479,1.258716559048
480,27.918958841221
481,27.905814182878
482,27.866322725096
483,27.800312207108
484,27.707496164171
485,27.587474922922
486,27.439737076383
487,27.263661520954
488,27.058520162372
489,26.823481422827
490,26.557614707135
491,26.259896011707
492,25.929214885556
493,25.564382976812
494,25.164144420069
495,24.727188337562
496,24.252163738702
497,23.737697104889
498,23.182412936630
499,22.584957513626
500,21.944026071241
501,21.258393523628
502,20.526948759750
503,19.748732399104
504,18.922977715507
505,18.049154218546
506,17.127013124839
507,16.156633661410
508,15.138468833050
509,14.073388973516
510,12.962721112771
511,11.808281962634
512,10.612402189462
513,9.377939645391
514,8.108279406194
515,6.807318841009
516,5.479436526661
517,4.129444602238
518,2.762525094769
519,1.384151762156
520,30.198988336662
521,30.185094315067
522,30.143348955710
523,30.073562525190
524,29.975419314773
525,29.848478454780
526,29.692175143378
527,29.505822379840
528,29.288613320062
529,29.039624401044
530,28.757819411287
531,28.442054715379
532,28.091085873068
533,27.703575925087
534,27.278105648744
535,26.813186114055
536,26.307273893758
537,25.758789294599
538,25.166137979054
539,24.527736331043
540,23.842040880499
541,23.107582033128
542,22.323002246177
543,21.487098641277
544,20.598869845029
545,19.657566592389
546,18.662745316095
547,17.614323581641
548,16.512635823212
549,15.358487412644
550,14.153204682592
551,12.898678169644
552,11.597396095757
553,10.252465025523
554,8.867614779714
555,7.447185098901
556,5.996092259085
557,4.519774834988
558,3.024119034574
559,1.515365394808
560,32.506805875292
561,32.492225785020
562,32.448416257485
563,32.375169623169
564,32.272140114950
565,32.138844438048
566,31.974662662508
567,31.778839534967
568,31.550486336993
569,31.288583450000
570,30.991983821590
571,30.659417565455
572,30.289497966250
573,29.880729201726
574,29.431516135764
575,28.940176576156
576,28.404956427675
577,27.824048200694
578,27.195613353943
579,26.517808950992
580,25.788819086583
581,25.006891482210
582,24.170379550553
583,23.277790074796
584,22.327836430944
585,21.319496989886
586,20.252077965510
587,19.125279525848
588,17.939263465513
589,16.694720171255
590,15.392932035308
591,14.035829937594
592,12.626038998400
593,11.166909581231
594,9.662529588240
595,8.117714515796
596,6.537972575789
597,4.929443444054
598,3.298810813731
599,1.653190782503
600,34.843783594467
601,34.828586692234
602,34.782920666043
603,34.706559595051
604,34.599127083811
605,34.460096519952
606,34.288791533641
607,34.084386760526
608,33.845909042944
609,33.572239240373
610,33.262114859618
611,32.914133758601
612,32.526759224750
613,32.098326779803
614,31.627053116430
615,31.111047627131
616,30.548327040091
617,29.936833726561
618,29.274458285033
619,28.559067032400
620,27.788535032632
621,26.960785258576
622,26.073834399029
623,25.125845676413
624,24.115188814063
625,23.040506970700
626,21.900790030213
627,20.695453090727
628,19.424418341736
629,18.088197771554
630,16.687973349792
631,15.225670547022
632,13.704020379020
633,12.126604712761
634,10.497879476217
635,8.823170800254
636,7.108640084223
637,5.361215551707
638,3.588489993794
639,1.798586921474
640,37.211155118105
641,37.195416723408
642,37.148120119403
643,37.069021007179
644,36.957712105293
645,36.813623024307
646,36.636020191578
647,36.424006930551
648,36.176523833885
649,35.892349608928
650,35.570102617910
651,35.208243384582
652,34.805078394345
653,34.358765576306
654,33.867321923022
655,33.328633775846
656,32.740470378999
657,32.100501380424
658,31.406319027228
659,30.655465860942
660,29.845468752969
661,28.973880120434
662,28.038327110573
663,27.036569417762
664,25.966566178198
665,24.826552048637
666,23.615122093916
667,22.331324465111
668,20.974759039150
669,19.545679223434
670,18.045093045285
671,16.474858521682
672,14.837767257895
673,13.137609414576
674,11.379212803614
675,9.568449124779
676,7.712201409142
677,5.818288684756
678,3.895346688263
679,1.952666909599
680,39.610003431139
681,39.593804963889
682,39.545122080981
683,39.463692208968
684,39.349077305877
685,39.200663280404
686,39.017659277814
687,38.799096936215
688,38.543829753116
689,38.250532743545
690,37.917702618510
691,37.543658767472
692,37.126545391741
693,36.664335208056
694,36.154835223507
695,35.595695174231
696,34.984419319634
697,34.318382388908
698,33.594850582514
699,32.811008631172
700,31.963993997869
701,31.050939359616
702,30.069024505066
703,29.015538705864
704,27.887954432329
705,26.684012951734
706,25.401821831701
707,24.039963636652
708,22.597614126320
709,21.074667037745
710,19.471861086234
711,17.790903236524
712,16.034580716304
713,14.206852884033
714,12.312913198885
715,10.359211486105
716,8.353427742811
717,6.304391089911
718,4.221941164905
719,2.116734028658
720,42.041248678675
721,42.024677620027
722,41.974871031664
723,41.891548441834
724,41.774241628842
725,41.622293513617
726,41.434856703061
727,41.210891783379
728,40.949165498817
729,40.648248993627
730,40.306516345114
731,39.922143675054
732,39.493109197092
733,39.017194640667
734,38.491988588721
735,37.914892377935
736,37.283129336399
737,36.593758273060
738,35.843692282746
739,35.029724083363
740,34.148559247719
741,33.196858815095
742,32.171292844213
743,31.068606468298
744,29.885699893521
745,28.619723494270
746,27.268188644502
747,25.829094123476
748,24.301066791733
749,22.683513714991
750,20.976781025381
751,19.182312621878
752,17.302799486763
753,15.342308206366
754,13.306375621789
755,11.202055877945
756,9.037906986085
757,6.823906767173
758,4.571292852789
759,2.292328040127
760,44.505636043506
761,44.488785805880
762,44.438135983816
763,44.353388897863
764,44.234047254040
765,44.079412442160
766,43.888582237434
767,43.660447995421
768,43.393691465148
769,43.086781387032
770,42.737970093267
771,42.345290390536
772,41.906553080905
773,41.419345568802
774,40.881032112773
775,40.288756412391
776,39.639447374966
777,38.929829084189
778,38.156436192048
779,37.315636171812
780,36.403660094551
781,35.416643808833
782,34.350681588394
783,33.201894429592
784,31.966515179188
785,30.640992487324
786,29.222115128560
787,27.707157421016
788,26.094045202146
789,24.381540005105
790,22.569436678422
791,20.658766738845
792,18.651996402503
793,16.553204832880
794,14.368225203959
795,12.104729417802
796,9.772237556413
797,7.382036139904
798,4.946995438951
799,2.481285279063
800,47.003723883590
801,46.986693576171
802,46.935498199855
803,46.849823911763
804,46.729146047296
805,46.572726763551
806,46.379611809092
807,46.148626495725
808,45.878370979321
809,45.567214996087
810,45.213292250384
811,44.814494712919
812,44.368467167192
813,43.872602440861
814,43.324037881178
815,42.719653783891
816,42.056074666884
817,41.329674496681
818,40.536587229446
819,39.672724317288
820,38.733801149839
821,37.715374737290
822,36.612895270936
823,35.421774482489
824,34.137473906315
825,32.755616147277
826,31.272121961398
827,29.683375229883
828,27.986416590731
829,26.179164424860
830,24.260658944357
831,22.231321252576
832,20.093214551523
833,17.850289518693
834,15.508590943366
835,13.076399032890
836,10.564277681860
837,7.985004797080
838,5.353367484049
839,2.685817637172
840,49.535872338514
841,49.518766415358
842,49.467339327671
843,49.381262502036
844,49.259986259829
845,49.102736755655
846,48.908511739658
847,48.676075199067
848,48.403950960322
849,48.090415367611
850,47.733489199263
851,47.330929043563
852,46.880218434083
853,46.378559146272
854,45.822863187188
855,45.209746175111
856,44.535523011997
857,43.796207006205
858,42.987513911766
859,42.104872718055
860,41.143445450226
861,40.098158719554
862,38.963750275573
863,37.734834323111
864,36.405989816308
865,34.971876234072
866,33.427381339871
867,31.767804946387
868,29.989081506034
869,28.088042159246
870,26.062713421571
871,23.912644775581
872,21.639251032319
873,19.246147747003
874,16.739450017921
875,14.127998088533
876,11.423469341057
877,8.640337882508
878,5.795652062993
879,2.908617785576
880,52.102232639751
881,52.085160419074
882,52.033830193435
883,51.947900508882
884,51.826799734331
885,51.669722259581
886,51.475623194818
887,51.243211600564
888,50.970942295290
889,50.657006314771
890,50.299320135495
891,49.895513827988
892,49.442918379305
893,48.938552522955
894,48.379109546191
895,47.760944717367
896,47.080064199790
897,46.332116604376
898,45.512388693359
899,44.615807192939
900,43.636949213457
901,42.570064415127
902,41.409112788690
903,40.147822718075
904,38.779774801732
905,37.298517632830
906,35.697722217629
907,33.971381709762
908,32.114062327771
909,30.121209284519
910,27.989507807099
911,25.717293395858
912,23.304997055169
913,20.755600419078
914,18.075063292784
915,15.272673962263
916,12.361263711326
917,9.357225328903
918,6.280285099838
919,3.153001442138
920,54.702737382340
921,54.685812427754
922,54.634920518114
923,54.549709605726
924,54.429589909033
925,54.273729353518
926,54.081047179471
927,53.850205713080
928,53.579600305502
929,53.267347460689
930,52.911271199959
931,52.508887753588
932,52.057388732194
933,51.553623020053
934,50.994077757255
935,50.374858948376
936,49.691672465418
937,48.939806518151
938,48.114117064354
939,47.209018146885
940,46.218479795535
941,45.136036938806
942,43.954813745987
943,42.667568958767
944,41.266769039716
945,39.744697277887
946,38.093608188053
947,36.305937347259
948,34.374576810769
949,32.293224843960
950,30.056815126448
951,27.662023945582
952,25.107843373421
953,22.396193581357
954,19.532528771873
955,16.526370756409
956,13.391686213081
957,10.147014621939
958,6.815261565319
959,3.423102883137
960,57.337092034102
961,57.320431391487
962,57.270329845539
963,57.186427486875
964,57.068120942555
965,56.914558065988
966,56.724630456467
967,56.496963766782
968,56.229905752950
969,55.921512022524
970,55.569529450062
971,55.171377254212
972,54.724125775830
973,54.224473067808
974,53.668719514401
975,53.052740853462
976,52.371960195357
977,51.621319938457
978,50.795254899020
979,49.887668534711
980,48.891914882993
981,47.800789798576
982,46.606536297683
983,45.300870331288
984,43.875035120479
985,42.319894250949
986,40.626075909437
987,38.784182680454
988,36.785082724084
989,34.620298154106
990,32.282503909152
991,29.766143886601
992,27.068158911576
993,24.188801761057
994,21.132487456943
995,17.908594078418
996,14.532095762649
997,11.023885380455
998,7.410643656362
999,3.724148525092
1000,60.004767971095
1001,59.988491258553
1002,59.939539985681
1003,59.857549553682
1004,59.741908308325
1005,59.591751511411
1006,59.405952813628
1007,59.183113144632
1008,58.921546916993
1009,58.619265426396
1010,58.273957323553
1011,57.882966037366
1012,57.443264049107
1013,56.951423960947
1014,56.403586379078
1015,55.795424755716
1016,55.122107524090
1017,54.378258141298
1018,53.557914058559
1019,52.654486209948
1020,51.660721403149
1021,50.568671074823
1022,49.369671314882
1023,48.054340948225
1024,46.612606859963
1025,45.033768695994
1026,43.306618518290
1027,41.419634741035
1028,39.361273251009
1029,37.120381139226
1030,34.686758469454
1031,32.051888780093
1032,29.209846625226
1033,26.158367094350
1034,22.900025216426
1035,19.443422337670
1036,15.804217378642
1037,12.005787480869
1038,8.079279154582
1039,4.062847560868
1040,62.704997333171
1041,62.689225685950
1042,62.641789284950
1043,62.562322433845
1044,62.450211225653
1045,62.304586857701
1046,62.124316142002
1047,61.907989081125
1048,61.653903343992
1049,61.360045442512
1050,61.024068380389
1051,60.643265522594
1052,60.214540422285
1053,59.734372347793
1054,59.198777285250
1055,58.603264266232
1056,57.942787003988
1057,57.211691044089
1058,56.403656983968
1059,55.511640843371
1060,54.527813444834
1061,53.443501782683
1062,52.249136938796
1063,50.934215286767
1064,49.487282675152
1065,47.895955154773
1066,46.146994726695
1067,44.226464514389
1068,42.119994399689
1069,39.813194682337
1070,37.292260049343
1071,34.544806139091
1072,31.560971714887
1073,28.334794774689
1074,24.865823976739
1075,21.160852677196
1076,17.235563933380
1077,13.115768009798
1078,8.837837920228
1079,4.447962563799
1080,65.436769989692
1081,65.421624867124
1082,65.376069034323
1083,65.299739671094
1084,65.192027302741
1085,65.052068551740
1086,64.878735815555
1087,64.670623693875
1088,64.426031935338
1089,64.142944619273
1090,63.819005232896
1091,63.451487250335
1092,63.037259769647
1093,62.572747722691
1094,62.053886147897
1095,61.476068019975
1096,60.834085181541
1097,60.122062047102
1098,59.333381989854
1099,58.460606734736
1100,57.495389750131
1101,56.428385672279
1102,55.249159370854
1103,53.946100584894
1104,52.506353399107
1105,50.915774521252
1106,49.158940719327
1107,47.219234190136
1108,45.079045151020
1109,42.720143141091
1110,40.124280906491
1111,37.274104012040
1112,34.154439320541
1113,30.754016312782
1114,27.067623238647
1115,23.098600460994
1116,18.861417667884
1117,14.383882704716
1118,9.708341952731
1119,4.891164774101
1120,68.198832891347
1121,68.184434758532
1122,68.141122314125
1123,68.068539913468
1124,67.966089762477
1125,67.832924230962
1126,67.667934874601
1127,67.469737943481
1128,67.236656084214
1129,66.966695866344
1130,66.657520681588
1131,66.306418476201
1132,65.910263683279
1133,65.465472625426
1134,64.967951563672
1135,64.413036484229
1136,63.795423655100
1137,63.109089972922
1138,62.347202193609
1139,61.502014355588
1140,60.564753148676
1141,59.525491785450
1142,58.373014287445
1143,57.094674282848
1144,55.676255815128
1145,54.101848811802
1146,52.353759439226
1147,50.412486375808
1148,48.256808873164
1149,45.864051824518
1150,43.210616423488
1151,40.272889682038
1152,37.028665242456
1153,33.459207917249
1154,29.552052204071
1155,25.304508260249
1156,20.727623572447
1157,15.850003188450
1158,10.720482411881
1159,5.408354579874
1160,70.989692058632
1161,70.976158961533
1162,70.935445550175
1163,70.867207906177
1164,70.770867602736
1165,70.645603735032
1166,70.490341508407
1167,70.303737121235
1168,70.084158591693
1169,69.829662080300
1170,69.537963150910
1171,69.206402289605
1172,68.831903861841
1173,68.410927532061
1174,67.939410997136
1175,67.412702698168
1176,66.825482981709
1177,66.171671995879
1178,65.444322456072
1179,64.635495345331
1180,63.736116703534
1181,62.735814033398
1182,61.622731710630
1183,60.383326443926
1184,59.002146766755
1185,57.461605471601
1186,55.741761849965
1187,53.820143000707
1188,51.671652141310
1189,49.268638860327
1190,46.581243280906
1191,43.578173050168
1192,40.228124049996
1193,36.502097909688
1194,32.376869400140
1195,27.839756803484
1196,22.894565173206
1197,17.568024064756
1198,11.915229926468
1199,6.021771133512
1200,73.807617420114
1201,73.795063478794
1202,73.757293018866
1203,73.693978558329
1204,73.604569007257
1205,73.488281598022
1206,73.344090302759
1207,73.170710441359
1208,72.966579081023
1209,72.729830712254
1210,72.458267552146
1211,72.149323669467
1212,71.800021942418
1213,71.406922643843
1214,70.966062194644
1215,70.472880329597
1216,69.922133577687
1217,69.307792572812
1218,68.622920289471
1219,67.859527866128
1220,67.008404286733
1221,66.058915933978
1222,64.998772077750
1223,63.813753015471
1224,62.487399336366
1225,61.000664457882
1226,59.331539488327
1227,57.454671635747
1228,55.341017831040
1229,52.957608194576
1230,50.267544789639
1231,47.230435187731
1232,43.803559997673
1233,39.944190271366
1234,35.613570683319
1235,30.783084380340
1236,25.442856252135
1237,19.612297970900
1238,13.350642095724
1239,6.763500027708
1240,76.650650664236
1241,76.639184514661
1242,76.604684488168
1243,76.546844301014
1244,76.465148269941
1245,76.358863347041
1246,76.227027663248
1247,76.068435260419
1248,75.881616578786
1249,75.664814135546
1250,75.415952675955
1251,75.132602893699
1252,74.811937594521
1253,74.450678906247
1254,74.045034808001
1255,73.590622847890
1256,73.082378426632
1257,72.514444428212
1258,71.880038262870
1259,71.171291542977
1260,70.379056643293
1261,69.492673338029
1262,68.499687650922
1263,67.385514203841
1264,66.133033105356
1265,64.722113535234
1266,63.129060009716
1267,61.325986222911
1268,59.280139352528
1269,56.953231297298
1270,54.300892495344
1271,51.272462913446
1272,47.811490481597
1273,43.857532494783
1274,39.350138681428
1275,34.236153782423
1276,28.481477484096
1277,22.087669470986
1278,15.111540457819
1279,7.681586881594
1280,79.516616207507
1281,79.506339427448
1282,79.475416118129
1283,79.423565887620
1284,79.350316424452
1285,79.254995856953
1286,79.136721742773
1287,78.994386358283
1288,78.826637838155
1289,78.631856575190
1290,78.408126122428
1291,78.153197634853
1292,77.864446635719
1293,77.538820578625
1294,77.172775283222
1295,76.762197827330
1296,76.302312852737
1297,75.787568450534
1298,75.211496790822
1299,74.566543399615
1300,73.843857405433
1301,73.033033123924
1302,72.121790984069
1303,71.095583043614
1304,69.937105345983
1305,68.625696567981
1306,67.136600792391
1307,65.440073893655
1308,63.500322058862
1309,61.274285146742
1310,58.710330980993
1311,55.747033489112
1312,52.312406520488
1313,48.324310544741
1314,43.693297765188
1315,38.329914583828
1316,32.159230430839
1317,25.145361971129
1318,17.326263382970
1319,8.851307040852
1320,82.403135310895
1321,82.394140869495
1322,82.367074669280
1323,82.321686706886
1324,82.257555683293
1325,82.174081913545
1326,82.070477092607
1327,81.945750591787
1328,81.798691840361
1329,81.627848204630
1330,81.431497603715
1331,81.207614887567
1332,80.953830734877
1333,80.667381489311
1334,80.345047918933
1335,79.983080325470
1336,79.577106706452
1337,79.122019730364
1338,78.611837050270
1339,78.039527859230
1340,77.396796454898
1341,76.673810768166
1342,75.858860117815
1343,74.937921640565
1344,73.894108666979
1345,72.706966598319
1346,71.351572698212
1347,69.797386500454
1348,68.006789842524
1349,65.933256249817
1350,63.519112792773
1351,60.692933541522
1352,57.366791566500
1353,53.434005398506
1354,48.768827250755
1355,43.230976356861
1356,36.680167684302
1357,29.008284599721
1358,20.196844062082
1359,10.397377898842
1360,85.307643297084
1361,85.300014070356
1362,85.277054982611
1363,85.238550587351
1364,85.184137688288
1365,85.113299021328
1366,85.025354122322
1367,84.919447075898
1368,84.794530726871
1369,84.649346799255
1370,84.482401200235
1371,84.291933576820
1372,84.075879926913
1373,83.831826724808
1374,83.556954577730
1375,83.247968849165
1376,82.901013917239
1377,82.511566714200
1378,82.074303820663
1379,81.582934532136
1380,81.029989786765
1381,80.406553376025
1382,79.701917078462
1383,78.903134733851
1384,77.994441083048
1385,76.956488460103
1386,75.765336901682
1387,74.391109567427
1388,72.796194560963
1389,70.932837217228
1390,68.739930398762
1391,66.138796317702
1392,63.027820805484
1393,59.276092232029
1394,54.717029482465
1395,49.144995908557
1396,42.322179349790
1397,34.010764681369
1398,24.055450366797
1399,12.541360492432
1400,88.227409736731
1401,88.221217132233
1402,88.202580603457
1403,88.171322971618
1404,88.127145461181
1405,88.069622361156
1406,87.998193299457
1407,87.912152862611
1408,87.810637191968
1409,87.692607065286
1410,87.556826821149
1411,87.401838292567
1412,87.225928671148
1413,87.027090905276
1414,86.802974818016
1415,86.550826576221
1416,86.267413399138
1417,85.948929388533
1418,85.590876986047
1419,85.187916661886
1420,84.733674784001
1421,84.220495870707
1422,83.639120086157
1423,82.978259133328
1424,82.224032471261
1425,81.359209257364
1426,80.362176880987
1427,79.205520306611
1428,77.854041616670
1429,76.261967659372
1430,74.368975267343
1431,72.094500525039
1432,69.329603105705
1433,65.925513241659
1434,61.678202538520
1435,56.309798445114
1436,49.452789124929
1437,40.657144409170
1438,29.472832231304
1439,15.712613704090
1440,91.159561385373
1441,91.154864118388
1442,91.140727327365
1443,91.117015234484
1444,91.083498823663
1445,91.039851662657
1446,90.985643851738
1447,90.920333883123
1448,90.843258113105
1449,90.753617448769
1450,90.650460726510
1451,90.532664101149
1452,90.398905559837
1453,90.247633407133
1454,90.077027212835
1455,89.884949238563
1456,89.668883714560
1457,89.425860454747
1458,89.152358073107
1459,88.844180345359
1460,88.496296816645
1461,88.102635236644
1462,87.655808262131
1463,87.146749242044
1464,86.564220411303
1465,85.894139217104
1466,85.118641058291
1467,84.214753161357
1468,83.152483939737
1469,81.892016536245
1470,80.379502486201
1471,78.540627409406
1472,76.270577850639
1473,73.418155090383
1474,69.760468984841
1475,64.963206208451
1476,58.522034295642
1477,49.692191599079
1478,37.466120445157
1479,20.836262092624
1480,94.101107567986
1481,94.097950628582
1482,94.088449353132
1483,94.072511815290
1484,94.049982936328
1485,94.020641614073
1486,93.984196561715
1487,93.940280705036
1488,93.888443928562
1489,93.828143890177
1490,93.758734534971
1491,93.679451825682
1492,93.589396059917
1493,93.487509950583
1494,93.372551387630
1495,93.243059450638
1496,93.097311765790
1497,92.933270642788
