# Solver: SOR
# RadialSteps: 20
# AngularSteps: 50
# DeltaR: 2.450000000000e-03
# DeltaTheta: 1.256637061436e-01
# Tolerance: 1.000000000000e-10
# MaximumIterations: 250000
# Iterations: 138795
# Converged: True
# ResidualNorm: 9.859995835459e-06
# Omega: 1.200000
# UnifiedIndex	RadialIndex	AngularIndex	Radius	Theta	X	Y	Temperature
238	4	38	1.080000000000e-02	4.775220833456e+00	6.781376109166e-04	-1.077868866703e-02	5.013422457441e+01
239	4	39	1.080000000000e-02	4.900884539600e+00	2.023718197526e-03	-1.060870230787e-02	5.013823434737e+01
240	4	40	1.080000000000e-02	5.026548245744e+00	3.337383539249e-03	-1.027141037599e-02	5.014623010424e+01
241	4	41	1.080000000000e-02	5.152211951887e+00	4.598416348903e-03	-9.772132166633e-03	5.015816280545e+01
242	4	42	1.080000000000e-02	5.277875658031e+00	5.786929385773e-03	-9.118741595422e-03	5.017395525282e+01
243	4	43	1.080000000000e-02	5.403539364174e+00	6.884179089286e-03	-8.321543021979e-03	5.019349778179e+01
244	4	44	1.080000000000e-02	5.529203070318e+00	7.872861176151e-03	-7.393108744030e-03	5.021664266246e+01
245	4	45	1.080000000000e-02	5.654866776462e+00	8.737383539249e-03	-6.348080724759e-03	5.024319742675e+01
246	4	46	1.080000000000e-02	5.780530482605e+00	9.464112144474e-03	-5.202939680299e-03	5.027291750208e+01
247	4	47	1.080000000000e-02	5.906194188749e+00	1.004158604759e-02	-3.975745168995e-03	5.030549875013e+01
248	4	48	1.080000000000e-02	6.031857894892e+00	1.046069814019e-02	-2.685850781380e-03	5.034057075760e+01
249	4	49	1.080000000000e-02	6.157521601036e+00	1.071483877420e-02	-1.353598922494e-03	5.037769195330e+01
250	5	0	1.325000000000e-02	0.000000000000e+00	1.325000000000e-02	0.000000000000e+00	5.040880151898e+01
251	5	1	1.325000000000e-02	1.256637061436e-01	1.314551979242e-02	1.660665344727e-03	5.045755263417e+01
252	5	2	1.325000000000e-02	2.513274122872e-01	1.283372688495e-02	3.295141004934e-03	5.050693887262e+01
253	5	3	1.325000000000e-02	3.769911184308e-01	1.231953843802e-02	4.877650323072e-03	5.055606954748e+01
254	5	4	1.325000000000e-02	5.026548245744e-01	1.161106351058e-02	6.383236181848e-03	5.060399511321e+01
255	5	5	1.325000000000e-02	6.283185307180e-01	1.071947517547e-02	7.788154592875e-03	5.064973743533e+01
256	5	6	1.325000000000e-02	7.539822368616e-01	9.658834313334e-03	9.070249153555e-03	5.069232307416e+01
257	5	7	1.325000000000e-02	8.796459430051e-01	8.445867864170e-03	1.020930046678e-02	5.073081693333e+01
258	5	8	1.325000000000e-02	1.005309649149e+00	7.099705033472e-03	1.118734501290e-02	5.076435415116e+01
259	5	9	1.325000000000e-02	1.130973355292e+00	5.641575613237e-03	1.198895844517e-02	5.079216875153e+01
260	5	10	1.325000000000e-02	1.256637061436e+00	4.094475175468e-03	1.260149884091e-02	5.081361813600e+01
261	5	11	1.325000000000e-02	1.382300767580e+00	2.482802418261e-03	1.301530607216e-02	5.082820291724e+01
262	5	12	1.325000000000e-02	1.507964473723e+00	8.319743837634e-04	1.322385415167e-02	5.083558186206e+01
263	5	13	1.325000000000e-02	1.633628179867e+00	-8.319743837634e-04	1.322385415167e-02	5.083558186216e+01
264	5	14	1.325000000000e-02	1.759291886010e+00	-2.482802418261e-03	1.301530607216e-02	5.082820291754e+01
265	5	15	1.325000000000e-02	1.884955592154e+00	-4.094475175468e-03	1.260149884091e-02	5.081361813651e+01
266	5	16	1.325000000000e-02	2.010619298297e+00	-5.641575613237e-03	1.198895844517e-02	5.079216875223e+01
267	5	17	1.325000000000e-02	2.136283004441e+00	-7.099705033472e-03	1.118734501290e-02	5.076435415207e+01
268	5	18	1.325000000000e-02	2.261946710585e+00	-8.445867864170e-03	1.020930046678e-02	5.073081693444e+01
269	5	19	1.325000000000e-02	2.387610416728e+00	-9.658834313334e-03	9.070249153555e-03	5.069232307547e+01
270	5	20	1.325000000000e-02	2.513274122872e+00	-1.071947517547e-02	7.788154592875e-03	5.064973743684e+01
271	5	21	1.325000000000e-02	2.638937829015e+00	-1.161106351058e-02	6.383236181848e-03	5.060399511493e+01
272	5	22	1.325000000000e-02	2.764601535159e+00	-1.231953843802e-02	4.877650323072e-03	5.055606954939e+01
273	5	23	1.325000000000e-02	2.890265241303e+00	-1.283372688495e-02	3.295141004934e-03	5.050693887474e+01
274	5	24	1.325000000000e-02	3.015928947446e+00	-1.314551979242e-02	1.660665344727e-03	5.045755263649e+01
275	5	25	1.325000000000e-02	3.141592653590e+00	-1.325000000000e-02	-4.261525021643e-18	5.040880152150e+01
276	5	26	1.325000000000e-02	3.267256359733e+00	-1.314551979242e-02	-1.660665344727e-03	5.036149288152e+01
277	5	27	1.325000000000e-02	3.392920065877e+00	-1.283372688495e-02	-3.295141004934e-03	5.031633428452e+01
278	5	28	1.325000000000e-02	3.518583772021e+00	-1.231953843802e-02	-4.877650323072e-03	5.027392607219e+01
279	5	29	1.325000000000e-02	3.644247478164e+00	-1.161106351058e-02	-6.383236181848e-03	5.023476232192e+01
280	5	30	1.325000000000e-02	3.769911184308e+00	-1.071947517547e-02	-7.788154592875e-03	5.019923834976e+01
281	5	31	1.325000000000e-02	3.895574890451e+00	-9.658834313334e-03	-9.070249153555e-03	5.016766233405e+01
282	5	32	1.325000000000e-02	4.021238596595e+00	-8.445867864170e-03	-1.020930046678e-02	5.014026875201e+01
283	5	33	1.325000000000e-02	4.146902302739e+00	-7.099705033472e-03	-1.118734501290e-02	5.011723182626e+01
284	5	34	1.325000000000e-02	4.272566008882e+00	-5.641575613237e-03	-1.198895844517e-02	5.009867778872e+01
285	5	35	1.325000000000e-02	4.398229715026e+00	-4.094475175468e-03	-1.260149884091e-02	5.008469530209e+01
286	5	36	1.325000000000e-02	4.523893421169e+00	-2.482802418261e-03	-1.301530607216e-02	5.007534376078e+01
287	5	37	1.325000000000e-02	4.649557127313e+00	-8.319743837634e-04	-1.322385415167e-02	5.007065942174e+01
288	5	38	1.325000000000e-02	4.775220833456e+00	8.319743837634e-04	-1.322385415167e-02	5.007065942184e+01
289	5	39	1.325000000000e-02	4.900884539600e+00	2.482802418261e-03	-1.301530607216e-02	5.007534376109e+01
290	5	40	1.325000000000e-02	5.026548245744e+00	4.094475175468e-03	-1.260149884091e-02	5.008469530260e+01
291	5	41	1.325000000000e-02	5.152211951887e+00	5.641575613237e-03	-1.198895844517e-02	5.009867778943e+01
292	5	42	1.325000000000e-02	5.277875658031e+00	7.099705033472e-03	-1.118734501290e-02	5.011723182717e+01
293	5	43	1.325000000000e-02	5.403539364174e+00	8.445867864170e-03	-1.020930046678e-02	5.014026875312e+01
294	5	44	1.325000000000e-02	5.529203070318e+00	9.658834313334e-03	-9.070249153555e-03	5.016766233536e+01
295	5	45	1.325000000000e-02	5.654866776462e+00	1.071947517547e-02	-7.788154592875e-03	5.019923835128e+01
296	5	46	1.325000000000e-02	5.780530482605e+00	1.161106351058e-02	-6.383236181848e-03	5.023476232363e+01
297	5	47	1.325000000000e-02	5.906194188749e+00	1.231953843802e-02	-4.877650323072e-03	5.027392607410e+01
298	5	48	1.325000000000e-02	6.031857894892e+00	1.283372688495e-02	-3.295141004934e-03	5.031633428664e+01
299	5	49	1.325000000000e-02	6.157521601036e+00	1.314551979242e-02	-1.660665344727e-03	5.036149288384e+01
300	6	0	1.570000000000e-02	0.000000000000e+00	1.570000000000e-02	0.000000000000e+00	5.039967374301e+01
301	6	1	1.570000000000e-02	1.256637061436e-01	1.557620081064e-02	1.967731766960e-03	5.045762295263e+01
302	6	2	1.570000000000e-02	2.513274122872e-01	1.520675562972e-02	3.904431228488e-03	5.051665053322e+01
303	6	3	1.570000000000e-02	3.769911184308e-01	1.459749082845e-02	5.779555477149e-03	5.057565901475e+01
304	6	4	1.570000000000e-02	5.026548245744e-01	1.375801487669e-02	7.563532683397e-03	5.063346026553e+01
305	6	5	1.570000000000e-02	6.283185307180e-01	1.270156681169e-02	9.228228460992e-03	5.068881946155e+01
306	6	6	1.570000000000e-02	7.539822368616e-01	1.144480745052e-02	1.074738956308e-02	5.074050255478e+01
307	6	7	1.570000000000e-02	8.796459430051e-01	1.000755663905e-02	1.209705791158e-02	5.078732282682e+01
308	6	8	1.570000000000e-02	1.005309649149e+00	8.412480681170e-03	1.325594843038e-02	5.082818353170e+01
309	6	9	1.570000000000e-02	1.130973355292e+00	6.684734877572e-03	1.420578472372e-02	5.086211495745e+01
310	6	10	1.570000000000e-02	1.256637061436e+00	4.851566811687e-03	1.493158730583e-02	5.088830518935e+01
311	6	11	1.570000000000e-02	1.382300767580e+00	2.941886638996e-03	1.542190983644e-02	5.090612442193e+01
312	6	12	1.570000000000e-02	1.507964473723e+00	9.858111566102e-04	1.566901963632e-02	5.091514293587e+01
313	6	13	1.570000000000e-02	1.633628179867e+00	-9.858111566102e-04	1.566901963632e-02	5.091514293597e+01
314	6	14	1.570000000000e-02	1.759291886010e+00	-2.941886638996e-03	1.542190983644e-02	5.090612442224e+01
315	6	15	1.570000000000e-02	1.884955592154e+00	-4.851566811687e-03	1.493158730583e-02	5.088830518985e+01
316	6	16	1.570000000000e-02	2.010619298297e+00	-6.684734877572e-03	1.420578472372e-02	5.086211495816e+01
317	6	17	1.570000000000e-02	2.136283004441e+00	-8.412480681170e-03	1.325594843038e-02	5.082818353260e+01
318	6	18	1.570000000000e-02	2.261946710585e+00	-1.000755663905e-02	1.209705791158e-02	5.078732282792e+01
319	6	19	1.570000000000e-02	2.387610416728e+00	-1.144480745052e-02	1.074738956308e-02	5.074050255608e+01
320	6	20	1.570000000000e-02	2.513274122872e+00	-1.270156681169e-02	9.228228460992e-03	5.068881946306e+01
321	6	21	1.570000000000e-02	2.638937829015e+00	-1.375801487669e-02	7.563532683397e-03	5.063346026724e+01
322	6	22	1.570000000000e-02	2.764601535159e+00	-1.459749082845e-02	5.779555477149e-03	5.057565901666e+01
323	6	23	1.570000000000e-02	2.890265241303e+00	-1.520675562972e-02	3.904431228488e-03	5.051665053533e+01
324	6	24	1.570000000000e-02	3.015928947446e+00	-1.557620081064e-02	1.967731766960e-03	5.045762295494e+01
325	6	25	1.570000000000e-02	3.141592653590e+00	-1.570000000000e-02	-5.049505119985e-18	5.039967374553e+01
326	6	26	1.570000000000e-02	3.267256359733e+00	-1.557620081064e-02	-1.967731766960e-03	5.034377450022e+01
327	6	27	1.570000000000e-02	3.392920065877e+00	-1.520675562972e-02	-3.904431228488e-03	5.029074908402e+01
328	6	28	1.570000000000e-02	3.518583772021e+00	-1.459749082845e-02	-5.779555477149e-03	5.024126716961e+01
329	6	29	1.570000000000e-02	3.644247478164e+00	-1.375801487669e-02	-7.563532683397e-03	5.019585158365e+01
330	6	30	1.570000000000e-02	3.769911184308e+00	-1.270156681169e-02	-9.228228460992e-03	5.015489529328e+01
331	6	31	1.570000000000e-02	3.895574890451e+00	-1.144480745052e-02	-1.074738956308e-02	5.011868320325e+01
332	6	32	1.570000000000e-02	4.021238596595e+00	-1.000755663905e-02	-1.209705791158e-02	5.008741475470e+01
333	6	33	1.570000000000e-02	4.146902302739e+00	-8.412480681170e-03	-1.325594843038e-02	5.006122470744e+01
334	6	34	1.570000000000e-02	4.272566008882e+00	-6.684734877572e-03	-1.420578472372e-02	5.004020077990e+01
335	6	35	1.570000000000e-02	4.398229715026e+00	-4.851566811687e-03	-1.493158730583e-02	5.002439773612e+01
336	6	36	1.570000000000e-02	4.523893421169e+00	-2.941886638996e-03	-1.542190983644e-02	5.001384802967e+01
337	6	37	1.570000000000e-02	4.649557127313e+00	-9.858111566102e-04	-1.566901963632e-02	5.000856933634e+01
338	6	38	1.570000000000e-02	4.775220833456e+00	9.858111566102e-04	-1.566901963632e-02	5.000856933644e+01
339	6	39	1.570000000000e-02	4.900884539600e+00	2.941886638996e-03	-1.542190983644e-02	5.001384802998e+01
340	6	40	1.570000000000e-02	5.026548245744e+00	4.851566811687e-03	-1.493158730583e-02	5.002439773662e+01
341	6	41	1.570000000000e-02	5.152211951887e+00	6.684734877572e-03	-1.420578472372e-02	5.004020078061e+01
342	6	42	1.570000000000e-02	5.277875658031e+00	8.412480681170e-03	-1.325594843038e-02	5.006122470834e+01
343	6	43	1.570000000000e-02	5.403539364174e+00	1.000755663905e-02	-1.209705791158e-02	5.008741475581e+01
344	6	44	1.570000000000e-02	5.529203070318e+00	1.144480745052e-02	-1.074738956308e-02	5.011868320455e+01
345	6	45	1.570000000000e-02	5.654866776462e+00	1.270156681169e-02	-9.228228460992e-03	5.015489529479e+01
346	6	46	1.570000000000e-02	5.780530482605e+00	1.375801487669e-02	-7.563532683397e-03	5.019585158536e+01
347	6	47	1.570000000000e-02	5.906194188749e+00	1.459749082845e-02	-5.779555477149e-03	5.024126717152e+01
348	6	48	1.570000000000e-02	6.031857894892e+00	1.520675562972e-02	-3.904431228488e-03	5.029074908613e+01
349	6	49	1.570000000000e-02	6.157521601036e+00	1.557620081064e-02	-1.967731766960e-03	5.034377450253e+01
350	7	0	1.815000000000e-02	0.000000000000e+00	1.815000000000e-02	0.000000000000e+00	5.038893482985e+01
351	7	1	1.815000000000e-02	1.256637061436e-01	1.800688182886e-02	2.274798189192e-03	5.045614050396e+01
352	7	2	1.815000000000e-02	2.513274122872e-01	1.757978437448e-02	4.513721452042e-03	5.052498369919e+01
353	7	3	1.815000000000e-02	3.769911184308e-01	1.687544321887e-02	6.681460631227e-03	5.059413972056e+01
354	7	4	1.815000000000e-02	5.026548245744e-01	1.590496624280e-02	8.743829184946e-03	5.066215348952e+01
355	7	5	1.815000000000e-02	6.283185307180e-01	1.468365844791e-02	1.066830232911e-02	5.072750274699e+01
356	7	6	1.815000000000e-02	7.539822368616e-01	1.323078058770e-02	1.242452997261e-02	5.078866396699e+01
357	7	7	1.815000000000e-02	8.796459430051e-01	1.156924541394e-02	1.398481535638e-02	5.084417423294e+01
358	7	8	1.815000000000e-02	1.005309649149e+00	9.725256328869e-03	1.532455184786e-02	5.089268546512e+01
359	7	9	1.815000000000e-02	1.130973355292e+00	7.727894141906e-03	1.642261100226e-02	5.093300970139e+01
360	7	10	1.815000000000e-02	1.256637061436e+00	5.608658447905e-03	1.726167577076e-02	5.096415544221e+01
361	7	11	1.815000000000e-02	1.382300767580e+00	3.400970859731e-03	1.782851360073e-02	5.098535562720e+01
362	7	12	1.815000000000e-02	1.507964473723e+00	1.139647929457e-03	1.811418512097e-02	5.099608792565e+01
363	7	13	1.815000000000e-02	1.633628179867e+00	-1.139647929457e-03	1.811418512097e-02	5.099608792575e+01
364	7	14	1.815000000000e-02	1.759291886010e+00	-3.400970859731e-03	1.782851360073e-02	5.098535562750e+01
365	7	15	1.815000000000e-02	1.884955592154e+00	-5.608658447905e-03	1.726167577076e-02	5.096415544271e+01
366	7	16	1.815000000000e-02	2.010619298297e+00	-7.727894141906e-03	1.642261100226e-02	5.093300970209e+01
367	7	17	1.815000000000e-02	2.136283004441e+00	-9.725256328869e-03	1.532455184786e-02	5.089268546602e+01
368	7	18	1.815000000000e-02	2.261946710585e+00	-1.156924541394e-02	1.398481535638e-02	5.084417423404e+01
369	7	19	1.815000000000e-02	2.387610416728e+00	-1.323078058770e-02	1.242452997261e-02	5.078866396829e+01
370	7	20	1.815000000000e-02	2.513274122872e+00	-1.468365844791e-02	1.066830232911e-02	5.072750274850e+01
371	7	21	1.815000000000e-02	2.638937829015e+00	-1.590496624280e-02	8.743829184946e-03	5.066215349123e+01
372	7	22	1.815000000000e-02	2.764601535159e+00	-1.687544321887e-02	6.681460631227e-03	5.059413972247e+01
373	7	23	1.815000000000e-02	2.890265241303e+00	-1.757978437448e-02	4.513721452042e-03	5.052498370130e+01
374	7	24	1.815000000000e-02	3.015928947446e+00	-1.800688182886e-02	2.274798189192e-03	5.045614050626e+01
375	7	25	1.815000000000e-02	3.141592653590e+00	-1.815000000000e-02	-5.837485218326e-18	5.038893483236e+01
376	7	26	1.815000000000e-02	3.267256359733e+00	-1.800688182886e-02	-2.274798189192e-03	5.032450999705e+01
377	7	27	1.815000000000e-02	3.392920065877e+00	-1.757978437448e-02	-4.513721452042e-03	5.026379857464e+01
378	7	28	1.815000000000e-02	3.518583772021e+00	-1.687544321887e-02	-6.681460631227e-03	5.020751902384e+01
379	7	29	1.815000000000e-02	3.644247478164e+00	-1.590496624280e-02	-8.743829184946e-03	5.015619446002e+01
380	7	30	1.815000000000e-02	3.769911184308e+00	-1.468365844791e-02	-1.066830232911e-02	5.011018466088e+01
381	7	31	1.815000000000e-02	3.895574890451e+00	-1.323078058770e-02	-1.242452997261e-02	5.006972229930e+01
382	7	32	1.815000000000e-02	4.021238596595e+00	-1.156924541394e-02	-1.398481535638e-02	5.003494712328e+01
383	7	33	1.815000000000e-02	4.146902302739e+00	-9.725256328869e-03	-1.532455184786e-02	5.000593490846e+01
384	7	34	1.815000000000e-02	4.272566008882e+00	-7.727894141906e-03	-1.642261100226e-02	4.998272028377e+01
385	7	35	1.815000000000e-02	4.398229715026e+00	-5.608658447905e-03	-1.726167577076e-02	4.996531379546e+01
386	7	36	1.815000000000e-02	4.523893421169e+00	-3.400970859731e-03	-1.782851360073e-02	4.995371408081e+01
387	7	37	1.815000000000e-02	4.649557127313e+00	-1.139647929457e-03	-1.811418512097e-02	4.994791608311e+01
388	7	38	1.815000000000e-02	4.775220833456e+00	1.139647929457e-03	-1.811418512097e-02	4.994791608321e+01
389	7	39	1.815000000000e-02	4.900884539600e+00	3.400970859731e-03	-1.782851360073e-02	4.995371408111e+01
390	7	40	1.815000000000e-02	5.026548245744e+00	5.608658447905e-03	-1.726167577076e-02	4.996531379596e+01
391	7	41	1.815000000000e-02	5.152211951887e+00	7.727894141906e-03	-1.642261100226e-02	4.998272028447e+01
392	7	42	1.815000000000e-02	5.277875658031e+00	9.725256328869e-03	-1.532455184786e-02	5.000593490937e+01
393	7	43	1.815000000000e-02	5.403539364174e+00	1.156924541394e-02	-1.398481535638e-02	5.003494712438e+01
394	7	44	1.815000000000e-02	5.529203070318e+00	1.323078058770e-02	-1.242452997261e-02	5.006972230060e+01
395	7	45	1.815000000000e-02	5.654866776462e+00	1.468365844791e-02	-1.066830232911e-02	5.011018466239e+01
396	7	46	1.815000000000e-02	5.780530482605e+00	1.590496624280e-02	-8.743829184946e-03	5.015619446172e+01
397	7	47	1.815000000000e-02	5.906194188749e+00	1.687544321887e-02	-6.681460631227e-03	5.020751902575e+01
398	7	48	1.815000000000e-02	6.031857894892e+00	1.757978437448e-02	-4.513721452042e-03	5.026379857675e+01
399	7	49	1.815000000000e-02	6.157521601036e+00	1.800688182886e-02	-2.274798189192e-03	5.032450999936e+01
400	8	0	2.060000000000e-02	0.000000000000e+00	2.060000000000e-02	0.000000000000e+00	5.037654800878e+01
401	8	1	2.060000000000e-02	1.256637061436e-01	2.043756284708e-02	2.581864611425e-03	5.045307548878e+01
402	8	2	2.060000000000e-02	2.513274122872e-01	1.995281311925e-02	5.123011675596e-03	5.053192498949e+01
403	8	3	2.060000000000e-02	3.769911184308e-01	1.915339560930e-02	7.583365785304e-03	5.061151820341e+01
404	8	4	2.060000000000e-02	5.026548245744e-01	1.805191760890e-02	9.924125686495e-03	5.069009854349e+01
405	8	5	2.060000000000e-02	6.283185307180e-01	1.666575008412e-02	1.210837619722e-02	5.076582141483e+01
406	8	6	2.060000000000e-02	7.539822368616e-01	1.501675372488e-02	1.410167038213e-02	5.083684353493e+01
407	8	7	2.060000000000e-02	8.796459430051e-01	1.313093418882e-02	1.587257280118e-02	5.090140209923e+01
408	8	8	2.060000000000e-02	1.005309649149e+00	1.103803197657e-02	1.739315526534e-02	5.095788053085e+01
409	8	9	2.060000000000e-02	1.130973355292e+00	8.771053406240e-03	1.863943728080e-02	5.100486092945e+01
410	8	10	2.060000000000e-02	1.256637061436e+00	6.365750084124e-03	1.959176423568e-02	5.104116467906e+01
411	8	11	2.060000000000e-02	1.382300767580e+00	3.860055080466e-03	2.023511736501e-02	5.106588288800e+01
412	8	12	2.060000000000e-02	1.507964473723e+00	1.293484702304e-03	2.055935060562e-02	5.107839806852e+01
413	8	13	2.060000000000e-02	1.633628179867e+00	-1.293484702304e-03	2.055935060562e-02	5.107839806862e+01
414	8	14	2.060000000000e-02	1.759291886010e+00	-3.860055080466e-03	2.023511736501e-02	5.106588288830e+01
415	8	15	2.060000000000e-02	1.884955592154e+00	-6.365750084124e-03	1.959176423568e-02	5.104116467956e+01
416	8	16	2.060000000000e-02	2.010619298297e+00	-8.771053406240e-03	1.863943728080e-02	5.100486093015e+01
417	8	17	2.060000000000e-02	2.136283004441e+00	-1.103803197657e-02	1.739315526534e-02	5.095788053175e+01
418	8	18	2.060000000000e-02	2.261946710585e+00	-1.313093418882e-02	1.587257280118e-02	5.090140210033e+01
419	8	19	2.060000000000e-02	2.387610416728e+00	-1.501675372488e-02	1.410167038213e-02	5.083684353623e+01
420	8	20	2.060000000000e-02	2.513274122872e+00	-1.666575008412e-02	1.210837619722e-02	5.076582141633e+01
421	8	21	2.060000000000e-02	2.638937829015e+00	-1.805191760890e-02	9.924125686495e-03	5.069009854519e+01
422	8	22	2.060000000000e-02	2.764601535159e+00	-1.915339560930e-02	7.583365785304e-03	5.061151820530e+01
423	8	23	2.060000000000e-02	2.890265241303e+00	-1.995281311925e-02	5.123011675596e-03	5.053192499159e+01
424	8	24	2.060000000000e-02	3.015928947446e+00	-2.043756284708e-02	2.581864611425e-03	5.045307549108e+01
425	8	25	2.060000000000e-02	3.141592653590e+00	-2.060000000000e-02	-6.625465316668e-18	5.037654801128e+01
426	8	26	2.060000000000e-02	3.267256359733e+00	-2.043756284708e-02	-2.581864611425e-03	5.030366762110e+01
427	8	27	2.060000000000e-02	3.392920065877e+00	-1.995281311925e-02	-5.123011675596e-03	5.023546550299e+01
428	8	28	2.060000000000e-02	3.518583772021e+00	-1.915339560930e-02	-7.583365785304e-03	5.017268244132e+01
429	8	29	2.060000000000e-02	3.644247478164e+00	-1.805191760890e-02	-9.924125686495e-03	5.011580720798e+01
430	8	30	2.060000000000e-02	3.769911184308e+00	-1.666575008412e-02	-1.210837619722e-02	5.006513142336e+01
431	8	31	2.060000000000e-02	3.895574890451e+00	-1.501675372488e-02	-1.410167038213e-02	5.002080518728e+01
432	8	32	2.060000000000e-02	4.021238596595e+00	-1.313093418882e-02	-1.587257280118e-02	4.998288480766e+01
433	8	33	2.060000000000e-02	4.146902302739e+00	-1.103803197657e-02	-1.739315526534e-02	4.995136986178e+01
434	8	34	2.060000000000e-02	4.272566008882e+00	-8.771053406240e-03	-1.863943728080e-02	4.992623015743e+01
435	8	35	2.060000000000e-02	4.398229715026e+00	-6.365750084124e-03	-1.959176423568e-02	4.990742445574e+01
436	8	36	2.060000000000e-02	4.523893421169e+00	-3.860055080466e-03	-2.023511736501e-02	4.989491297402e+01
437	8	37	2.060000000000e-02	4.649557127313e+00	-1.293484702304e-03	-2.055935060562e-02	4.988866535895e+01
438	8	38	2.060000000000e-02	4.775220833456e+00	1.293484702304e-03	-2.055935060562e-02	4.988866535905e+01
439	8	39	2.060000000000e-02	4.900884539600e+00	3.860055080466e-03	-2.023511736501e-02	4.989491297432e+01
440	8	40	2.060000000000e-02	5.026548245744e+00	6.365750084124e-03	-1.959176423568e-02	4.990742445624e+01
441	8	41	2.060000000000e-02	5.152211951887e+00	8.771053406240e-03	-1.863943728080e-02	4.992623015813e+01
442	8	42	2.060000000000e-02	5.277875658031e+00	1.103803197657e-02	-1.739315526534e-02	4.995136986268e+01
443	8	43	2.060000000000e-02	5.403539364174e+00	1.313093418882e-02	-1.587257280118e-02	4.998288480876e+01
444	8	44	2.060000000000e-02	5.529203070318e+00	1.501675372488e-02	-1.410167038213e-02	5.002080518858e+01
445	8	45	2.060000000000e-02	5.654866776462e+00	1.666575008412e-02	-1.210837619722e-02	5.006513142486e+01
446	8	46	2.060000000000e-02	5.780530482605e+00	1.805191760890e-02	-9.924125686495e-03	5.011580720968e+01
447	8	47	2.060000000000e-02	5.906194188749e+00	1.915339560930e-02	-7.583365785304e-03	5.017268244322e+01
448	8	48	2.060000000000e-02	6.031857894892e+00	1.995281311925e-02	-5.123011675596e-03	5.023546550509e+01
449	8	49	2.060000000000e-02	6.157521601036e+00	2.043756284708e-02	-2.581864611425e-03	5.030366762340e+01
450	9	0	2.305000000000e-02	0.000000000000e+00	2.305000000000e-02	0.000000000000e+00	5.036246824270e+01
451	9	1	2.305000000000e-02	1.256637061436e-01	2.286824386530e-02	2.888931033657e-03	5.044839138183e+01
452	9	2	2.305000000000e-02	2.513274122872e-01	2.232584186401e-02	5.732301899150e-03	5.053745830373e+01
453	9	3	2.305000000000e-02	3.769911184308e-01	2.143134799972e-02	8.485270939382e-03	5.062780218349e+01
454	9	4	2.305000000000e-02	5.026548245744e-01	2.019886897501e-02	1.110442218804e-02	5.071732245118e+01
455	9	5	2.305000000000e-02	6.283185307180e-01	1.864784172034e-02	1.354845006534e-02	5.080381284399e+01
456	9	6	2.305000000000e-02	7.539822368616e-01	1.680272686206e-02	1.577881079166e-02	5.088507928678e+01
457	9	7	2.305000000000e-02	8.796459430051e-01	1.469262296371e-02	1.776033024598e-02	5.095903716282e+01
458	9	8	2.305000000000e-02	1.005309649149e+00	1.235080762427e-02	1.946175868282e-02	5.102378719550e+01
459	9	9	2.305000000000e-02	1.130973355292e+00	9.814212670575e-03	2.085626355934e-02	5.107767302622e+01
460	9	10	2.305000000000e-02	1.256637061436e+00	7.122841720343e-03	2.192185270060e-02	5.111932419199e+01
461	9	11	2.305000000000e-02	1.382300767580e+00	4.319139301201e-03	2.264172112930e-02	5.114768756221e+01
462	9	12	2.305000000000e-02	1.507964473723e+00	1.447321475151e-03	2.300451609027e-02	5.116204939528e+01
463	9	13	2.305000000000e-02	1.633628179867e+00	-1.447321475151e-03	2.300451609027e-02	5.116204939538e+01
464	9	14	2.305000000000e-02	1.759291886010e+00	-4.319139301201e-03	2.264172112930e-02	5.114768756251e+01
465	9	15	2.305000000000e-02	1.884955592154e+00	-7.122841720343e-03	2.192185270060e-02	5.111932419249e+01
466	9	16	2.305000000000e-02	2.010619298297e+00	-9.814212670575e-03	2.085626355934e-02	5.107767302692e+01
467	9	17	2.305000000000e-02	2.136283004441e+00	-1.235080762427e-02	1.946175868282e-02	5.102378719640e+01
468	9	18	2.305000000000e-02	2.261946710585e+00	-1.469262296371e-02	1.776033024598e-02	5.095903716391e+01
469	9	19	2.305000000000e-02	2.387610416728e+00	-1.680272686206e-02	1.577881079166e-02	5.088507928807e+01
470	9	20	2.305000000000e-02	2.513274122872e+00	-1.864784172034e-02	1.354845006534e-02	5.080381284548e+01
471	9	21	2.305000000000e-02	2.638937829015e+00	-2.019886897501e-02	1.110442218804e-02	5.071732245287e+01
472	9	22	2.305000000000e-02	2.764601535159e+00	-2.143134799972e-02	8.485270939382e-03	5.062780218538e+01
473	9	23	2.305000000000e-02	2.890265241303e+00	-2.232584186401e-02	5.732301899150e-03	5.053745830582e+01
474	9	24	2.305000000000e-02	3.015928947446e+00	-2.286824386530e-02	2.888931033657e-03	5.044839138413e+01
475	9	25	2.305000000000e-02	3.141592653590e+00	-2.305000000000e-02	-7.413445415009e-18	5.036246824519e+01
476	9	26	2.305000000000e-02	3.267256359733e+00	-2.286824386530e-02	-2.888931033657e-03	5.028120967255e+01
477	9	27	2.305000000000e-02	3.392920065877e+00	-2.232584186401e-02	-5.732301899150e-03	5.020573143814e+01
478	9	28	2.305000000000e-02	3.518583772021e+00	-2.143134799972e-02	-8.485270939382e-03	5.013676169246e+01
479	9	29	2.305000000000e-02	3.644247478164e+00	-2.019886897501e-02	-1.110442218804e-02	5.007471233662e+01
